id;name;host_id;host_name;neighbourhood;room_type; price ;minimum_nights;number_of_reviews;days open
444171;Upper Duplex in Brooklyn Brownstone;2206506;James;Bedford-Stuyvesant;Entire home/apt; $189,00 ;7;7;303
444430;comfy room minutes from museums;420542;Danielle;Mott Haven;Private room; $49,00 ;1;23;333
446367;Best Block, NYC!  July 25-Aug 18;2216673;Joy;Upper West Side;Entire home/apt; $90,00 ;4;22;239
447766;Great 1 BR Apt in Kips Bay, NY;1109143;Mark;Kips Bay;Private room; $100,00 ;1;1;6
447840;Private Artist’s Apt/ Amazing Location!;242506;Jsun;Williamsburg;Entire home/apt; $299,00 ;2;5;0
448048;1 BR, Book it 1st then write me;1267021;Sharma;Jackson Heights;Private room; $75,00 ;5;30;180
448049;No Inq,Read it, 1 BR, Rt of Subway,;1267021;Sharma;Jackson Heights;Private room; $69,00 ;7;55;318
449034;Spacious Loft 5 min to Union Square;124357;Alex;Williamsburg;Private room; $90,00 ;1;155;328
449130;Your Own Private Entrance Studio in Stylish Duplex;2229582;Yamil;Harlem;Private room; $94,00 ;1;95;18
449660;Art & Music Salon;2233165;Liz;Windsor Terrace;Private room; $80,00 ;2;118;353
449680;Artfully Decorated 2 Bedroom Apt;1812871;Karen;Longwood;Entire home/apt; $100,00 ;5;82;63
450009;Lavender Joy Room in Duplex!;2219255;Natalie;Canarsie;Private room; $39,00 ;5;105;34
450577;1 bdrm brownstone-west 70's-1 block Central Park;2237267;Marjorie;Upper West Side;Entire home/apt; $250,00 ;3;73;284
450578;Serene Room...;9647066;Maria Luiza;Sunset Park;Private room; $55,00 ;7;28;333
450905;Master Bedroom / ParkSlope Brooklyn;2228665;Martha;Park Slope;Private room; $110,00 ;2;0;0
452068;Spacious 4 bedroom house, New York;2246071;Tamara;Kensington;Entire home/apt; $200,00 ;1;3;0
452541;Brooklyn Apartment Windsor Terrace;2248545;Helen;Windsor Terrace;Entire home/apt; $142,00 ;3;120;222
453094;Bedroom with Garden at the Back;137814;Waldemar;Clinton Hill;Private room; $70,00 ;2;339;333
453161;Family friendly, sunny new condo in McCarren Park;2107905;Laura;Greenpoint;Entire home/apt; $260,00 ;2;7;0
453255;Exciting Lower East Side, Loft Life;2252261;Stephanie;Lower East Side;Entire home/apt; $225,00 ;4;13;195
453317;Large Room w/ Private Entrance;1530310;Jacques;Bedford-Stuyvesant;Private room; $59,00 ;21;6;0
454334;Private spacious studio available;2257289;Toni;Harlem;Private room; $65,00 ;1;3;0
454763;For Cat-Lovers ONLY;2259061;Felo;Inwood;Entire home/apt; $99,00 ;20;11;249
454929;UNION SQUARE❤️PENTHOUSE 2FL+TERRACE❤️EAST VIllAGE;1385575;Alex;East Village;Entire home/apt; $239,00 ;2;67;78
455734;Sunny, spacious 1-bedroom in Upper Manhattan;2265389;Laura;Inwood;Entire home/apt; $50,00 ;2;123;21
455801;Hello! Cozy-Singles NYC- Upper Manhattan- Harlem!!;2265770;Jeanine;Harlem;Private room; $65,00 ;4;109;0
456110;Beautiful One Bedroom in Chelsea;2267508;Daniel;Chelsea;Entire home/apt; $139,00 ;4;23;0
456190;West Village Loft, 1st floor;2267864;Gary;West Village;Entire home/apt; $174,00 ;2;269;167
456457;West Village Gem - 2BR;1594083;David;West Village;Entire home/apt; $315,00 ;3;7;0
456526;Central Harlem Comfy Bedroom with Private Bath;2270183;Kaye;Harlem;Private room; $75,00 ;3;36;47
457829;Beautiful apartment in the heart of The Village;2275829;Lorena;East Village;Entire home/apt; $210,00 ;1;178;0
458154;Cozy private room, williamsburg NYC;2268393;Javier & Jorge;Williamsburg;Private room; $55,00 ;4;132;195
458377;Bright Spacious 2 Bedroom/5 Room - wRoof Deck;346366;Sarah;Williamsburg;Entire home/apt; $229,00 ;3;12;319
459066;******AMAZING DEAL IN NYC*****;2282355;Ivana;Upper East Side;Entire home/apt; $150,00 ;2;23;0
460036;Great DEAL Gramercy 1 BDROOM /2beds;2287727;Jan;Kips Bay;Entire home/apt; $129,00 ;2;47;177
460999;Beautiful duplex apt in Harlem;128890;Sara;Harlem;Entire home/apt; $100,00 ;8;8;0
461050;Perfect Bedford L Williamsburg Location!;2286224;Sarah;Williamsburg;Entire home/apt; $200,00 ;3;17;67
462454;Beautiful Lower East Side Apt! Women only.;2298239;Sunserae;Lower East Side;Private room; $89,00 ;5;4;0
463107;Historic 3 Bedroom Eastern Parkway;2301624;Miryam;Crown Heights;Entire home/apt; $250,00 ;90;19;311
464231;Large Room w/ Private Entrance;1530310;Jacques;Bedford-Stuyvesant;Private room; $65,00 ;7;2;0
465277;Sunny plant-filled apartment with 2 balconies;2065453;Ora & Scout;Crown Heights;Entire home/apt; $68,00 ;2;35;0
466277;W'burg 2 bedroom w/ yard & laundry, 5 mins to L;815977;Ryan;Williamsburg;Entire home/apt; $235,00 ;3;108;144
466457;Bright, Bedstuy Gem;2316542;Nicole Lavonne;Bedford-Stuyvesant;Entire home/apt; $100,00 ;3;182;220
467569;Curated 1BR on the prettiest block of the LES;282315;Rj;Lower East Side;Entire home/apt; $311,00 ;3;31;28
467634;yahmanscrashpads;2321321;Lloyd;Jamaica;Shared room; $39,00 ;1;454;353
467866;Our NY home, Greenwich Village apt;2321870;David;West Village;Private room; $100,00 ;2;199;19
468613;$ (Phone number hidden by Airbnb) weeks - room f;2325861;Cynthia;Lower East Side;Private room; $1 300,00 ;1;0;0
470090;Studio Apt. Lower East - Manhattan;2332430;Murch;Lower East Side;Entire home/apt; $210,00 ;1;230;319
470370;PRIVATE ROOM NEW YORK;2120259;Sue;Crown Heights;Private room; $55,00 ;4;101;170
470498;*Unique Master BR in Battery Park!*;2334269;Filip;Battery Park City;Private room; $65,00 ;2;8;0
470709;Spacious sunny LOFT - best location;2335775;Diana;Williamsburg;Entire home/apt; $165,00 ;30;154;157
471712;Beautiful Sunny Apartment in South Harlem;1274269;Aram;Morningside Heights;Private room; $89,00 ;28;69;80
471758;TriBeCa Amazing River View Loft 3BR;2339722;Francesca;Tribeca;Entire home/apt; $500,00 ;10;3;0
471845;Gorgeous Summer Duplex/Yard sublet;2220859;Verena  And Dylan;Bedford-Stuyvesant;Entire home/apt; $145,00 ;14;3;0
471914;Brooklyn one-bedroom right by Prospect Park!;2147438;Stephen;Prospect-Lefferts Gardens;Private room; $110,00 ;4;12;330
472052;Luxury Doorman Bldg Nr Central Park;2341078;George;Upper West Side;Entire home/apt; $180,00 ;5;13;0
472376;Great Brooklyn Studio/1BR!;1689040;Rich;Prospect Heights;Entire home/apt; $115,00 ;2;10;0
472546;Cozy place;1600988;Sweet Home;Bushwick;Entire home/apt; $82,00 ;15;5;311
473592;AMAZING Private 1stop away from NYC 1 block Subway;2347382;Massi & Ray;Long Island City;Private room; $70,00 ;1;144;340
473777;Bright Modern Artist's Apartment;2348973;Koren;Williamsburg;Entire home/apt; $155,00 ;5;10;0
474283;Studio apartment by Columbus Circle;950232;Deborah;Hell's Kitchen;Entire home/apt; $117,00 ;7;0;0
475216;Studio Apt in Park Slope- Brooklyn!;2355439;Kara;Sunset Park;Entire home/apt; $100,00 ;2;17;0
476527;1RW- CARRIAGE HOUSE STUDIO OFF CTYD;2027013;Adam;East Village;Entire home/apt; $89,00 ;30;57;0
476570;3RE - CARRIAGE HOUSE STUDIO OFF CTYD;2027013;Adam;East Village;Entire home/apt; $89,00 ;30;70;4
476571;2RE - CARRIAGE HOUSE STUDIO OFF CTYD;2027013;Adam;East Village;Entire home/apt; $99,00 ;30;62;8
476899;NYC studio in ST MARKS PLACE & 1AVE;2363997;Teresa;East Village;Entire home/apt; $155,00 ;6;17;0
476983;PRIVATE Room in Spacious, Quiet Apt;277379;Agnes;Harlem;Private room; $85,00 ;1;439;238
478053;Great LES / Chinatown bedroom;2368753;Kristine;Two Bridges;Private room; $80,00 ;4;48;96
478385;Sunny Midtown East Apt w/ a Loft!!!;2368133;Jimmy;Kips Bay;Entire home/apt; $135,00 ;3;134;236
478832;Gorgeous 2 bdrm in Carroll Gardens;2371814;Jennifer;Carroll Gardens;Entire home/apt; $150,00 ;6;2;0
478949;Spectacular Lux 1 Bed Apt, Best Location, Terrace!;1130454;Samir;Chelsea;Entire home/apt; $380,00 ;3;16;0
479002;Brooklyn Brownstone w/ Beautiful Garden;1708956;Josh;Fort Greene;Entire home/apt; $450,00 ;2;31;30
479263;Mini Loft Williamsburg Bkln-Bedford;2373905;Jaime;Williamsburg;Entire home/apt; $145,00 ;30;36;342
479285;Rent in beautiful Sunnyside Gardens for holidays;2374190;Jazmin;Sunnyside;Private room; $80,00 ;3;1;330
479867;Williamsburg 2b apartment with deck;2377104;Hannah;Williamsburg;Entire home/apt; $225,00 ;2;338;225
480549;Studio 54, Cozy Room For 2;2361715;Ron;Upper West Side;Private room; $99,00 ;3;117;0
481022;Super Cute Junior 1BR in LES!!;2382189;Candice;Lower East Side;Entire home/apt; $125,00 ;1;261;212
482365;GREAT BRAND NEW 1 BED APT*TIMES SQ;914838;Lior;Hell's Kitchen;Entire home/apt; $80,00 ;30;32;365
482765;Beautiful Brooklyn Brownstone;2389885;Megan;Fort Greene;Private room; $100,00 ;2;112;12
483414;Best double Room all included wifi;1539749;Edward;Bedford-Stuyvesant;Private room; $55,00 ;2;22;297
483485;Downtown Full Floor Loft;1492619;Wallace;Civic Center;Entire home/apt; $328,00 ;2;319;112
483505;Perfect & Stylish Williamsburg Apt;2393537;Jodi;Williamsburg;Entire home/apt; $142,00 ;7;69;261
484297;Large home in most desirable Brooklyn hood!;2397411;John;Clinton Hill;Entire home/apt; $350,00 ;4;10;0
484312;Loft-Like Park Slope 3bdr Duplex;2306962;Hana;Windsor Terrace;Entire home/apt; $300,00 ;2;24;23
484728;Modern 1br by ocean in Brooklyn;2396741;Alex;Fort Hamilton;Entire home/apt; $105,00 ;30;3;30
485026;Sunny Apt in Brooklyn-Close to Manhattan;2400932;Jackie'S Place;Gowanus;Private room; $125,00 ;31;17;331
486350;Great 2 bedroom apartment in Williamsburg!;2407024;Michael;Williamsburg;Entire home/apt; $225,00 ;7;13;0
488083;Nice apartment with a deck!;619154;Keith;Sunset Park;Entire home/apt; $92,00 ;2;58;0
489018;Lovely Central East Village 2 Person Entire Apt;864370;Mick & Heidi;East Village;Entire home/apt; $185,00 ;2;62;0
489365;PRIME LOCATION STYLISH COMFORT;2420670;Carter;Williamsburg;Entire home/apt; $226,00 ;3;203;38
489924;South Slope Private Bedroom;1027283;Kelly;Sunset Park;Private room; $50,00 ;2;33;20
489965;A Gem in Harlem - Modern Living;2423067;Clara;East Harlem;Private room; $80,00 ;3;47;0
490011;Great for families!;2423401;Peter;Carroll Gardens;Private room; $200,00 ;5;0;342
490278;Lovely 1BR - Midtown East by metro!;2424873;A.B.;Midtown;Entire home/apt; $99,00 ;14;30;317
490989;Cat lovers: 3-story Park Slope Townhouse with cat!;2427385;Andy;Park Slope;Entire home/apt; $68,00 ;3;2;0
491123;Cozy Love Nest Prospect Heights;2427868;Ada;Prospect Heights;Private room; $102,00 ;2;121;361
491529;3 bdrm family friendly home in central Park Slope;2429432;Julie;Park Slope;Entire home/apt; $220,00 ;3;27;68
491942;Renovated Spacious 1BR Upper West;1995093;Carly;Upper West Side;Entire home/apt; $199,00 ;3;24;0
491977;Stylish Large 1bd APT in Chinatown/Tribeca NYC;2431528;Christine;Chinatown;Entire home/apt; $165,00 ;5;22;316
493177;Two Bridges District Chinatown NYC;2436633;Gelya;Chinatown;Entire home/apt; $150,00 ;2;162;231
493611;Huge sunny artist loft +roof garden;1407251;Ute;Gowanus;Entire home/apt; $385,00 ;1;66;363
494296;Brooklyn waterfront large sunny apt;2442340;Maddy;Columbia St;Private room; $75,00 ;7;0;0
494937;The SoHo Loft - Huge Penthouse - 1,200 sqft;1527535;Jean-Marie;SoHo;Entire home/apt; $499,00 ;2;63;26
495249;10min Walk & 15mins to Tourist Spot;2446219;Biren;East Elmhurst;Private room; $85,00 ;1;219;305
495348;Classic Brooklyn Brownstone;2389885;Megan;Fort Greene;Entire home/apt; $160,00 ;4;2;34
496166;Beautiful, Spacious 4 BR Brooklyn Brownstone;2450665;D;South Slope;Entire home/apt; $249,00 ;3;12;26
497370;Carroll Gardens Carriage House;2455462;Elizabeth (And Jeff Too);Gowanus;Private room; $80,00 ;2;35;189
498052;Modern private room in condominium;2426779;Regina;Williamsburg;Private room; $120,00 ;1;124;292
498120;Hi Traveler.. welcome;2459648;Ellen;Allerton;Private room; $35,00 ;7;2;90
498859;NYC 30 min by Subway, Brooklyn 2;2462260;Dimitry;Brighton Beach;Entire home/apt; $169,00 ;4;63;323
500845;Trendy Nest in the East Village;1336370;Bojan+Margaret;East Village;Entire home/apt; $220,00 ;4;162;341
500886;BEAUTIFUL ROOM IN BKLYN BROWNSTONE;2206506;James;Bedford-Stuyvesant;Private room; $85,00 ;3;103;344
501041;UPWS sunny DUPLEX +PATIO;1386685;Aleksandra;Upper West Side;Entire home/apt; $300,00 ;7;0;0
501082;Private Bdrm & Bath-30-night min-Weekly Maid Serv.;2471671;Joyce;Harlem;Private room; $79,00 ;30;185;302
501098;Private Bedroom in Wooden House;2472680;Fanny;Williamsburg;Private room; $90,00 ;4;219;30
501693;Room w/pvt bathroom on Central Park;1490833;Patrick;Upper West Side;Private room; $99,00 ;1;280;246
502132;Beautiful Downtown Manhattan Share;48599;Anastasia;Chelsea;Shared room; $50,00 ;1;61;0
502309;Sunny Rm #1, Air Conditioner, Park,Express Q train;2478675;Gina;Prospect-Lefferts Gardens;Private room; $46,00 ;1;184;362
502429;Park Slope duplex with backyard;2100968;Elodie;South Slope;Entire home/apt; $325,00 ;3;116;203
503460;Spacious Apartment w extra room;2483236;Caitlin;New Springville;Private room; $68,00 ;2;11;88
503529;HEART OF SOHO The Perfect One Bedroom Apt;2483293;Eric;SoHo;Entire home/apt; $198,00 ;3;9;0
503585;Charming & Spacious One Bedroom;2483766;Rebecca (Marks);Bedford-Stuyvesant;Entire home/apt; $100,00 ;5;4;0
503722;Hip Stylish WIlliamsburg Studio;2484383;Theresa;Williamsburg;Entire home/apt; $175,00 ;2;15;64
503790;SLEEK WEST VILLAGE ARTIST STUDIO LOFT;2484654;Michele;West Village;Entire home/apt; $130,00 ;4;22;77
504322;Sunny 1BD in Greenwich Village;471928;Mahalia;Greenwich Village;Entire home/apt; $180,00 ;3;18;0
504362;1760 Sq ft Penthouse apartment;2487309;Eric;Prospect Heights;Entire home/apt; $209,00 ;3;56;160
504394;Charming, Retro Apt on the UWS;2487319;Erin;Upper West Side;Entire home/apt; $150,00 ;4;2;141
504437;The biggest small apt in Manhattan;2356449;Mariana;Lower East Side;Entire home/apt; $104,00 ;3;57;6
505029;SPACIOUS Fabulous Sunny Loft for 2 wks in Fall;2490471;Ann;East Village;Entire home/apt; $175,00 ;4;13;0
505231;Enjoy a 1 Bedroom to share, NYC;2490915;Catherine;Upper East Side;Private room; $80,00 ;1;1;0
505315;Charming ROOM(s)*Lovely BUSHWICK Block*25min->City;167417;Kelly;Bushwick;Private room; $68,00 ;2;37;23
506121;Cozy Room in Lively East Village;2267153;John;East Village;Private room; $72,00 ;5;451;13
506527;Modern Sunny 2 Bedroom Apartment;864735;Jason;Astoria;Entire home/apt; $107,00 ;30;24;262
506571;Large sunny 1br apt in East Village;2349977;Anthony;East Village;Entire home/apt; $150,00 ;7;19;24
506575;Bronx Room Near Yankees + Harlem;2001830;Jose And Ysaira;Morris Heights;Private room; $45,00 ;3;190;329
507393;Ready private furnished room w/Wifi;1539749;Edward;Bedford-Stuyvesant;Private room; $49,00 ;2;46;301
509989;Artist's Ditmas Pk 5 bedroom house;2472305;Rick;Flatbush;Entire home/apt; $349,00 ;1;169;344
510218;Spacious Upper West Side 1-Bedroom;2513726;Margaret;Upper West Side;Entire home/apt; $185,00 ;2;165;259
510454;Gramercy Pk Area, w Rooftop Gdn!;2515124;Jacqueline;Kips Bay;Entire home/apt; $145,00 ;3;2;0
511436;Wake up to the skyline of the city, prime location;2519356;Darya;Williamsburg;Entire home/apt; $96,00 ;3;1;0
511733;Artist Loft @ Bushwick, Brooklyn;1840766;Samantha;Bushwick;Entire home/apt; $120,00 ;5;3;0
511960;Wonderful east village floor thru;2521848;Gay;East Village;Entire home/apt; $160,00 ;1;15;0
512209;Your own townhouse in Bklyn Heights;2521513;Amy;Brooklyn Heights;Entire home/apt; $800,00 ;3;60;67
512210;The Brooklyn Woodworker 3bdrm/2bth;2522854;Rich;Crown Heights;Entire home/apt; $349,00 ;2;320;260
512775;The Cottage / 1500 sqft. of Privacy;2396295;Richard;Long Island City;Entire home/apt; $350,00 ;2;182;272
513343;Cozy, Hella Sunny, and Convenient!;2528671;Dennis;Prospect Heights;Entire home/apt; $125,00 ;30;1;341
513688;Boerum Hill Brownstone Garden Duplx;2530670;Tiffany;Boerum Hill;Entire home/apt; $350,00 ;2;134;56
514457;Brownstone Beauty with Deck;2096690;Richard;Bedford-Stuyvesant;Entire home/apt; $150,00 ;10;10;185
514548;Loft Apt and Art Studio: 4-month rental;2533991;Amanda;Bushwick;Entire home/apt; $180,00 ;30;0;352
515392;Beautiful Brand New Chelsea Studio;2538544;Michael;Chelsea;Entire home/apt; $200,00 ;1;60;260
516452;Big, Bright, and Beautiful;2542888;Catrinel;Fort Greene;Entire home/apt; $99,00 ;30;5;242
516461;Great studio apt in midtown west!;2542895;Aaron;Chelsea;Entire home/apt; $130,00 ;5;9;0
516643;Williamsburg Apt, close to metro L;2543761;Stephane;Williamsburg;Entire home/apt; $150,00 ;3;1;0
516791;Lovely Brooklyn Apt;696306;Bethany;Kensington;Entire home/apt; $90,00 ;10;33;269
517626;Above Graham stop - L train;2438262;Walker;Williamsburg;Private room; $95,00 ;1;10;0
517654;Beautiful apt 10 min to Wbrg!;78742;Joni;Ridgewood;Entire home/apt; $70,00 ;30;3;0
518566;Gorgeous, charming Upper East private room;1497427;Andrea;Upper East Side;Private room; $82,00 ;3;10;251
518576;3 bedroom duplex apt with backyard;2155917;Stephanie;Bedford-Stuyvesant;Entire home/apt; $250,00 ;30;62;292
518960;Cozy and quiet with secret garden;2155832;Federico;Harlem;Entire home/apt; $90,00 ;4;266;150
519310;YOU ROOM IN NYC;1366310;Janina;Woodside;Private room; $75,00 ;2;251;317
521018;1BR Loft in Brooklyn;2562882;Brendan;Clinton Hill;Entire home/apt; $160,00 ;14;3;0
521038;Cozy room in  2 bedrm apt in amazing Harlem!;2563132;Ghislaine;Harlem;Private room; $115,00 ;7;8;178
521522;Beautiful 3 room studio in Brooklyn;2440317;Amelia;South Slope;Private room; $150,00 ;4;5;0
521672;Luxury Loft in Creative & Fun Apt;1720619;Glace;Williamsburg;Private room; $89,00 ;4;160;23
521806;Airy 1BR nice area Queens nr subway;2389494;Anya;Rego Park;Entire home/apt; $69,00 ;5;5;4
522081;Guest Room in Art Loft in Chelsea;1413546;Asher;Chelsea;Private room; $170,00 ;2;183;254
523123;Tranquility & convenience in Bklyn;2572253;Carl;South Slope;Entire home/apt; $375,00 ;5;19;43
524111;Convenient East Village Studio,;62508;Leigh;East Village;Entire home/apt; $118,00 ;3;141;13
525120;Very cute quiet Studio in chelsea;184883;Noele;Chelsea;Entire home/apt; $135,00 ;6;42;170
525293;Yankee Nest;2556498;Chris;Concourse;Entire home/apt; $250,00 ;3;119;339
525388;Greenpoint gypset retreat;787204;Jenna;Greenpoint;Entire home/apt; $200,00 ;7;20;365
525412;Beautiful sunny Nolita/Soho Apt;1104814;Robert;Nolita;Entire home/apt; $150,00 ;5;5;0
525523;Comfortable Private Room in Upper Manhattan 2BR;2582890;Kim;East Harlem;Private room; $50,00 ;2;16;60
526520;Large light-filled Apt in Brooklyn;2576980;Eleanor;Prospect Heights;Private room; $60,00 ;2;0;0
526532;Beautiful Spacious Brownstone;2492286;Reena;Harlem;Entire home/apt; $100,00 ;2;24;0
526923;Come stay in super comfy and cozy!;2589521;Lisbeth;Flatiron District;Entire home/apt; $265,00 ;3;26;341
526942;UES Jewel-Private Long Term Rental;2205455;Wendy;Upper East Side;Private room; $90,00 ;30;3;128
527076;Great 1BR, 1BaR in Lux Bldg w Pool;2590219;Kyle;Upper East Side;Entire home/apt; $175,00 ;2;0;0
528485;lovely private room in South Park Slope;17985;Sing;Sunset Park;Private room; $36,00 ;10;5;44
530247;☆ Home Away From Home <3 of NYC! ☆ 2BR ENTIRE HOME;2604437;Lane;Upper West Side;Entire home/apt; $250,00 ;4;2;0
530431;Bright, Renovated 1BR in Brownstone;2605064;Larah;Harlem;Entire home/apt; $220,00 ;3;194;338
530576;1bedroom, 70s UWS,brownstone charm;263510;Sandy;Upper West Side;Private room; $93,00 ;14;88;176
530632;Sunny + Charming 2 BR in Brooklyn Brownstone;1816331;Justine;Crown Heights;Entire home/apt; $275,00 ;5;2;357
531091;King size bedroom in 2 bed apartment;1787284;Dragan;Astoria;Private room; $109,00 ;30;304;0
531208;Industrial Loft in Williamsburg;2495836;Sofia;Williamsburg;Entire home/apt; $450,00 ;2;11;0
531258;1 BR Village - 30 day+ stay;2609535;Alexandra;Greenwich Village;Entire home/apt; $165,00 ;30;19;259
531455;Nice one bedroom apartment by the Prospect park;1445298;Gita;Prospect-Lefferts Gardens;Entire home/apt; $80,00 ;7;23;20
532288;A Little West Village Charm;683230;Thomas;Greenwich Village;Private room; $295,00 ;5;103;350
532749;Very Large, Airy, and Bright Loft -Williamsburg;2617850;Matthew;Williamsburg;Entire home/apt; $280,00 ;7;82;41
